datasetID,creator,eventDate,pubDate,reference,country,stateProvince,municipality,verbatimSite,decimalLatitude,decimalLongitude,northBoundingCoordinate,southBoundingCoordinate,verbatimCoordinates,minimumElevationInMeters,maxElevationInMeters,verbatimElevation,organismQuantityPlants,identificationQualifierPlants,scientificNamePlants,classPlants,familyPlants,genusPlants,specificEpithetPlants,infraspecificEpithetPlants,taxonRankPlants,taxonRemarksPlants,establishmentMeansPlants,habitPlants,selfIncompatabilityPlants,organismQuantityAnimals,identificationQualifierAnimals,scientificNameAnimals,classAnimals,orderAnimals,familyAnimals,subfamilyAnimals,genusAnimals,specificEpithetAnimals,taxonRankAnimals,taxonRemarksAnimals,establishmentMeansAnimals,interactionType,interactionTypeIRI,resourceCollected,samplingProtocol,sampleSizeValue,samplingSizeUnit
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Centris nigerrima,Insecta,Hymenoptera,Apidae,,Centris,nigerrima,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Centris rhodophthalma,Insecta,Hymenoptera,Apidae,,Centris,rhodophthalma,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Chalepogenus herbsti,Insecta,Hymenoptera,Apidae,,Chalepogenus,herbsti,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Chilicola herbsti,Insecta,Hymenoptera,Colletidae,,Chilicola,herbsti,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Chilicola inermis,Insecta,Hymenoptera,Colletidae,,Chilicola,inermis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Chilicola mailen,Insecta,Hymenoptera,Colletidae,,Chilicola,mailen,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Chilicola neffi,Insecta,Hymenoptera,Colletidae,,Chilicola,neffi,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Chilicola rubriventris,Insecta,Hymenoptera,Colletidae,,Chilicola,rubriventris,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Chilicola vernalis,Insecta,Hymenoptera,Colletidae,,Chilicola,vernalis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Chilimalopsis parvula,Insecta,Hymenoptera,Apidae,,Chilimalopsis,parvula,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Coelioxys pergandei,Insecta,Hymenoptera,Megachilidae,,Coelioxys,pergandei,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Colletes araucariae,Insecta,Hymenoptera,Colletidae,,Colletes,araucariae,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Colletes atacamensis,Insecta,Hymenoptera,Colletidae,,Colletes,atacamensis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Colletes atripes,Insecta,Hymenoptera,Colletidae,,Colletes,atripes,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Colletes bicolor,Insecta,Hymenoptera,Colletidae,,Colletes,bicolor,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Colletes cognatus,Insecta,Hymenoptera,Colletidae,,Colletes,cognatus,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Colletes fulvipes,Insecta,Hymenoptera,Colletidae,,Colletes,fulvipes,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Colletes gilvus,Insecta,Hymenoptera,Colletidae,,Colletes,gilvus,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Colletes lucens,Insecta,Hymenoptera,Colletidae,,Colletes,lucens,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Colletes murinus,Insecta,Hymenoptera,Colletidae,,Colletes,murinus,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Colletes seminitidus,Insecta,Hymenoptera,Colletidae,,Colletes,seminitidus,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Corynura atrovirens,Insecta,Hymenoptera,Halictidae,,Corynura,atrovirens,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Corynura chilensis,Insecta,Hymenoptera,Halictidae,,Corynura,chilensis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Corynura chloris,Insecta,Hymenoptera,Halictidae,,Corynura,chloris,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Corynura corinogaster,Insecta,Hymenoptera,Halictidae,,Corynura,corinogaster,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Corynura heterochlora,Insecta,Hymenoptera,Halictidae,,Corynura,heterochlora,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Corynura lepida,Insecta,Hymenoptera,Halictidae,,Corynura,lepida,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Corynura patagonica,Insecta,Hymenoptera,Halictidae,,Corynura,patagonica,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Corynura rubella,Insecta,Hymenoptera,Halictidae,,Corynura,rubella,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Diadasia chilensis,Insecta,Hymenoptera,Apidae,,Diadasia,chilensis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Diadasia distinguenda,Insecta,Hymenoptera,Apidae,,Diadasia,distinguenda,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Diphaglossa gayi,Insecta,Hymenoptera,Colletidae,,Diphaglossa,gayi,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Edwyniana flavicornis,Insecta,Hymenoptera,,,Edwyniana,flavicornis,species,"Edwyniana accepted, flavicornis not",,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Exomalopsis bruesi,Insecta,Hymenoptera,Apidae,,Exomalopsis,bruesi,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Hypodynerus colocolo,Insecta,Hymenoptera,Vespidae,,Hypodynerus,colocolo,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Isepeolus luctuosus,Insecta,Hymenoptera,Apidae,,Isepeolus,luctuosus,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Leioproctus atacama,Insecta,Hymenoptera,Colletidae,,Leioproctus,atacama,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Leioproctus bathycianeus,Insecta,Hymenoptera,Colletidae,,Leioproctus,bathycianeus,species,Leioproctus bathycyaneus,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Leioproctus delahozii,Insecta,Hymenoptera,Colletidae,,Leioproctus,delahozii,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Leioproctus erithrogaster,Insecta,Hymenoptera,Colletidae,,Leioproctus,erithrogaster,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Leioproctus flavitarsus,Insecta,Hymenoptera,Colletidae,,Leioproctus,flavitarsus,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Leioproctus rufiventris,Insecta,Hymenoptera,Colletidae,,Leioproctus,rufiventris,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Leioproctus semicyaneus,Insecta,Hymenoptera,Colletidae,,Leioproctus,semicyaneus,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Liphanthus coquimbensis,Insecta,Hymenoptera,Andrenidae,,Liphanthus,coquimbensis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Liphanthus sabulosus,Insecta,Hymenoptera,Andrenidae,,Liphanthus,sabulosus,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Liphanthus wagenknechti,Insecta,Hymenoptera,Andrenidae,,Liphanthus,wagenknechti,species,"Liphanthus accepted, wagenknechti not",,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Lonchopria similis,Insecta,Hymenoptera,Colletidae,,Lonchopria,similis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Manuelia gayatina,Insecta,Hymenoptera,Apidae,,Manuelia,gayatina,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Manuelia gayi,Insecta,Hymenoptera,Apidae,,Manuelia,gayi,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Manuelia postica,Insecta,Hymenoptera,Apidae,,Manuelia,postica,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Megachile distinguenda,Insecta,Hymenoptera,Megachilidae,,Megachile,distinguenda,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Megachile grandibarbis,Insecta,Hymenoptera,Megachilidae,,Megachile,grandibarbis,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Megachile melanotricha,Insecta,Hymenoptera,Megachilidae,,Megachile,melanotricha,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
25,Giselle Muschett,2017,2017,"FAO (Organizacion de las Naciones Unidas para la Alimentacion y la Agricultura). 2017. Estado del arte del servicio ecosistemico de la polinizacion en Chile-Paraguay Y Peru. Page 118. FAO, Santiago, Chile.",Chile,,NA,,NA,NA,,,,NA,NA,,NA,,,Magnoliopsida,,,,,class,,,,,NA,,Megachile pollinosa,Insecta,Hymenoptera,Megachilidae,,Megachile,pollinosa,species,,,pollinated by,http://purl.obolibrary.org/obo/RO_0002456,,,NA,
